Source,Target,Weight
LhCloudy27,KSWINNIIE,10
LhCloudy27,allkeyshop_tv,9
LhCloudy27,weathernewslive,10
LhCloudy27,dandogg9,7
LhCloudy27,kragiee,11
LhCloudy27,aesmatv,8
LhCloudy27,Insomniac,13
easywithaces,MST3K,10
easywithaces,chess24fr,7
easywithaces,AlliedEsports,8
easywithaces,Esportal,7
easywithaces,allkeyshop_tv,7
easywithaces,weathernewslive,10
easywithaces,Spraggy,51
easywithaces,Insomniac,9
Xaryu,MissDoitBIG,3
Xaryu,HontasG,5
Xaryu,AlliedEsports,3
Xaryu,LiveCryptoTraders,3
Xaryu,allkeyshop_tv,3
Xaryu,emin190766,4
Xaryu,Naguura,4
del1ght,nannanacho,11
del1ght,Monstercat,13
del1ght,AlliedEsports,11
del1ght,allkeyshop_tv,11
del1ght,weathernewslive,12
del1ght,Insomniac,14
LiveCryptoTraders,BruisedByGod,2
LiveCryptoTraders,EnriqueRamosGamer,9
LiveCryptoTraders,MST3K,7
LiveCryptoTraders,nannanacho,5
LiveCryptoTraders,MissDoitBIG,5
LiveCryptoTraders,Monstercat,9
LiveCryptoTraders,derShakes,5
LiveCryptoTraders,franchiseglobalart,7
LiveCryptoTraders,Yan1,3
LiveCryptoTraders,Jaidefinichon,2
LiveCryptoTraders,chess24fr,3
LiveCryptoTraders,laribasgal,4
LiveCryptoTraders,HontasG,4
LiveCryptoTraders,killercam1020,8
LiveCryptoTraders,armateam,6
LiveCryptoTraders,AlliedEsports,8
LiveCryptoTraders,POKAMOLODOY,7
LiveCryptoTraders,Alliance_Hakis,7
LiveCryptoTraders,TheAdapting,4
LiveCryptoTraders,SocialBoomTV,5
LiveCryptoTraders,10000DAYS,8
LiveCryptoTraders,Esportal,3
LiveCryptoTraders,Tourva,4
LiveCryptoTraders,giganterichard,6
LiveCryptoTraders,OnlyMXC,7
LiveCryptoTraders,Mews,3
LiveCryptoTraders,CastCrafter,8
LiveCryptoTraders,KSWINNIIE,7
LiveCryptoTraders,Falcodrin,6
LiveCryptoTraders,limit_maximum,3
LiveCryptoTraders,ThomeFN,10
LiveCryptoTraders,allkeyshop_tv,9
LiveCryptoTraders,VELLOSO,5
LiveCryptoTraders,weathernewslive,7
LiveCryptoTraders,war10ck3d,4
LiveCryptoTraders,SaltyBet,8
LiveCryptoTraders,dmf_kyochan,3
LiveCryptoTraders,RiffTrax,9
LiveCryptoTraders,TrymacsKaktusKoenig,6
LiveCryptoTraders,emin190766,6
LiveCryptoTraders,dandogg9,7
LiveCryptoTraders,katoo,6
LiveCryptoTraders,ArcadeBulls,8
LiveCryptoTraders,ESAMarathon,7
LiveCryptoTraders,StreamerHouse,9
LiveCryptoTraders,kragiee,6
LiveCryptoTraders,aesmatv,7
LiveCryptoTraders,kangqui,5
LiveCryptoTraders,Insomniac,8
SpiukBS,SpiukBS,0
WagamamaTV,WagamamaTV,0
Morryeej,cuky222,89
Morryeej,DeeThane,41
Faux,Faux,0
EJ_SA,EJ_SA,0
suetam1v4,blxckoutz,73
suetam1v4,ThomeFN,29
suetam1v4,pulgaboy,49
Zblito,Zblito,0
dahmien7,BibixHD,22
SocialBoomTV,MST3K,8
SocialBoomTV,MissDoitBIG,5
SocialBoomTV,Monstercat,9
SocialBoomTV,franchiseglobalart,10
SocialBoomTV,Yan1,5
SocialBoomTV,HontasG,6
SocialBoomTV,AlliedEsports,8
SocialBoomTV,Lapi,10
SocialBoomTV,Esportal,6
SocialBoomTV,giganterichard,7
SocialBoomTV,OnlyMXC,10
SocialBoomTV,allkeyshop_tv,7
SocialBoomTV,weathernewslive,6
SocialBoomTV,RiffTrax,11
SocialBoomTV,StreamerHouse,11
SocialBoomTV,aesmatv,6
SocialBoomTV,Insomniac,8
he0901,nannanacho,8
he0901,franchiseglobalart,12
he0901,allkeyshop_tv,8
Dada,Dada,0
Mr__Gibbins,nannanacho,8
Mr__Gibbins,Flambass,67
Mr__Gibbins,derShakes,10
Mr__Gibbins,franchiseglobalart,19
Mr__Gibbins,DougisRaw,13
Mr__Gibbins,AlliedEsports,10
Mr__Gibbins,OnlyMXC,9
Mr__Gibbins,Mews,13
Mr__Gibbins,allkeyshop_tv,9
Mr__Gibbins,weathernewslive,8
Mr__Gibbins,RiffTrax,17
Mr__Gibbins,dandogg9,8
Mr__Gibbins,StreamerHouse,10
Mr__Gibbins,Spraggy,17
Mr__Gibbins,aesmatv,10
Mr__Gibbins,Insomniac,9
Drjayfisto,AlliedEsports,10
Drjayfisto,Naowh,45
Kroatomist,MissDoitBIG,4
Kroatomist,franchiseglobalart,7
Kroatomist,Yan1,4
Kroatomist,HontasG,5
Kroatomist,armateam,6
Kroatomist,rdo1337,7
Kroatomist,AlliedEsports,5
Kroatomist,zunksoyyo,7
Kroatomist,allkeyshop_tv,5
Kroatomist,weathernewslive,5
Kroatomist,war10ck3d,5
Kroatomist,emin190766,5
Kroatomist,aesmatv,5
LAGTVMaximusBlack,MEKABEAR,27
LAGTVMaximusBlack,Hirona,37
LAGTVMaximusBlack,Five0AnthO,67
LAGTVMaximusBlack,uhSnow,56
LAGTVMaximusBlack,Afro,126
SgtGrafoyni,elwycco,94
HappyThoughts,slwalekoP,17
HappyThoughts,NymN,64
HappyThoughts,Dyrus,39
HappyThoughts,veibae,106
HappyThoughts,aesmatv,8
J0J0C69,ANTILIPSI,19
Cringer,AlliedEsports,8
Cringer,giganterichard,9
Cringer,allkeyshop_tv,8
Cringer,StreamerHouse,12
Cringer,aesmatv,8
BibixHD,franchiseglobalart,13
cuky222,nannanacho,6
cuky222,Monstercat,9
cuky222,franchiseglobalart,7
cuky222,chess24fr,6
cuky222,HontasG,5
cuky222,AlliedEsports,5
cuky222,Halifax,8
cuky222,DQA_TFT,8
cuky222,allkeyshop_tv,6
cuky222,weathernewslive,9
cuky222,iGeStarK,9
cuky222,emin190766,6
cuky222,dandogg9,7
cuky222,DeeThane,39
cuky222,Insomniac,7
Mews,franchiseglobalart,15
Mews,Yan1,4
Mews,HontasG,4
Mews,DougisRaw,11
Mews,AlliedEsports,5
Mews,allkeyshop_tv,4
Mews,RiffTrax,13
Mews,Spraggy,13
Mews,aesmatv,5
KSPKSP,shuteye_orange,56
KSPKSP,franchiseglobalart,31
KSPKSP,beryl_lulu,108
KSPKSP,vivi0z1,28
KSPKSP,et_1231,70
KSPKSP,uzra,68
KSPKSP,sweetcampercs,97
KSPKSP,blusewilly_retry,207
elwycco,elwycco,0
ubeka_,franchiseglobalart,8
ubeka_,AlliedEsports,7
SZ_Taisheen,Mande,24
SZ_Taisheen,Alliance_Hakis,16
Valle,AlliedEsports,16
Valle,Maty,33
Valle,MasterTay,134
KindaFunnyGames,KindaFunnyGames,0
mortenroyale,mortenroyale,0
JustGaBBo,JustGaBBo,0
TaKeTV,TaKeTV,0
Otzdarva,Otzdarva,0
sujagg,EnriqueRamosGamer,32
sujagg,paracetamor,42
sujagg,Vicens,61
sujagg,iGeStarK,69
sujagg,NAKOO_Fn,117
Natsumiii,pokimane,208
Natsumiii,xChocoBars,137
Natsumiii,Shiphtur,58
1DrakoNz,blxckoutz,239
1DrakoNz,tiburciand0,86
1DrakoNz,mch_AGG,53
1DrakoNz,SkipNhO,61
1DrakoNz,ThomeFN,174
1DrakoNz,pulgaboy,114
nokduro,nokduro,0
Bonjwa,Dhalucard,113
Bonjwa,Staiy,114
Bonjwa,RocketBeansTV,66
Bonjwa,Baso,61
TeePee,TeePee,0
JohnPitterTV,blxckoutz,88
JohnPitterTV,tiburciand0,180
JohnPitterTV,mch_AGG,105
limit_maximum,Monstercat,6
limit_maximum,emin190766,3
limit_maximum,dandogg9,4
limit_maximum,Naguura,10
MuTeX,MuTeX,0
Distortion2,Elajjaz,125
ElmiilloR,littleragergirl,243
Jolavanille,Jolavanille,0
LEGOO,LEGOO,0
Sequisha,Sequisha,0
BarbarousKing,BarbarousKing,0
TFBlade,TFBlade,0
Sacriel,Klean,62
Sacriel,CohhCarnage,137
DessT3,DessT3,0
NateHill,Co1azo,29
NateHill,SypherPK,31
Mithrain,Mithrain,0
saddummy,lovelyyeon,75
saddummy,sonycast_,97
masondota2,masondota2,0
SidneyEweka,Vadeal,111
SidneyEweka,NiklasWilson,153
mch_AGG,blxckoutz,143
mch_AGG,nahzinhaa,92
mch_AGG,tiburciand0,256
mch_AGG,SkipNhO,125
mch_AGG,ThomeFN,111
mch_AGG,allkeyshop_tv,13
mch_AGG,VELLOSO,17
mch_AGG,bt0tv,213
mch_AGG,weathernewslive,14
mch_AGG,yeTz,26
mch_AGG,pulgaboy,19
mch_AGG,fnxLNTC,79
mch_AGG,Insomniac,15
sweetdreams,sweetdreams,0
Emongg,Jay3,36
Emongg,mL7support,59
Emongg,kragiee,23
ANGRYPUG,ANGRYPUG,0
NymN,pokimane,318
NymN,slwalekoP,164
NymN,Destiny,100
NymN,Jinnytty,187
NymN,veibae,269
NymN,forsen,1119
NymN,LIRIK,256
NymN,sodapoppin,716
VELLOSO,blxckoutz,29
VELLOSO,BruisedByGod,3
VELLOSO,nannanacho,5
VELLOSO,MissDoitBIG,4
VELLOSO,tiburciand0,35
VELLOSO,Monstercat,6
VELLOSO,derShakes,6
VELLOSO,franchiseglobalart,6
VELLOSO,AlliedEsports,5
VELLOSO,TheAdapting,3
VELLOSO,Esportal,5
VELLOSO,giganterichard,5
VELLOSO,OnlyMXC,7
VELLOSO,Falcodrin,8
VELLOSO,ThomeFN,37
VELLOSO,allkeyshop_tv,5
VELLOSO,weathernewslive,5
VELLOSO,war10ck3d,4
VELLOSO,dmf_kyochan,3
VELLOSO,TrymacsKaktusKoenig,6
VELLOSO,emin190766,4
VELLOSO,dandogg9,4
VELLOSO,StreamerHouse,8
VELLOSO,aesmatv,6
VELLOSO,Insomniac,5
dogdog,dogdog,0
ELoTRiX,ELoTRiX,0
Staiy,Dekarldent,352
dakotaz,dakotaz,0
QuickyBaby,skill4ltu,68
Giantwaffle,Giantwaffle,0
Rumathra,Rumathra,0
yeTz,blxckoutz,19
yeTz,giganterichard,5
yeTz,SkipNhO,29
yeTz,ThomeFN,15
yeTz,fnxLNTC,22
obm1025,obm1025,0
WARDELL,WARDELL,0
TEBtv,TEBtv,0
nodolly,franchiseglobalart,30
AbdulHD,AbdulHD,0
MrSoki,FlexZ,77
RocketBeansTV,RocketBeansTV,0
ESL_csgo_es,ESL_csgo_es,0
iGeStarK,EnriqueRamosGamer,23
iGeStarK,MST3K,10
iGeStarK,nannanacho,8
iGeStarK,Monstercat,13
iGeStarK,derShakes,10
iGeStarK,franchiseglobalart,12
iGeStarK,laribasgal,9
iGeStarK,armateam,10
iGeStarK,AlliedEsports,8
iGeStarK,Esportal,7
iGeStarK,OnlyMXC,9
iGeStarK,Vicens,31
iGeStarK,allkeyshop_tv,10
iGeStarK,weathernewslive,10
iGeStarK,Arab,12
iGeStarK,dandogg9,8
iGeStarK,ESAMarathon,12
iGeStarK,NAKOO_Fn,42
iGeStarK,aesmatv,7
iGeStarK,Insomniac,10
BananaSlamJamma,BananaSlamJamma,0
grafo,grafo,0
Deadlyslob,Deadlyslob,0
VERNI_SHAVERMY,VERNI_SHAVERMY,0
Reborn_Live,karchez,50
Reborn_Live,Perxitaa,159
NiklasWilson,NiklasWilson,0
Shiphtur,Shiphtur,0
Dyrus,slwalekoP,25
ajehr,ajehr,0
TheDarkness,TheDarkness,0
moogrr1211,nannanacho,14
moogrr1211,franchiseglobalart,14
moogrr1211,AlliedEsports,11
moogrr1211,OnlyMXC,14
moogrr1211,allkeyshop_tv,11
moogrr1211,weathernewslive,12
moogrr1211,StreamerHouse,14
moogrr1211,aesmatv,11
moogrr1211,Insomniac,14
littleragergirl,littleragergirl,0
Diables,EWROON,858
Diables,PAGO3,266
OgamingSC2,OgamingSC2,0
MenosTrece,xXxTheFocuSxXx,123
MenosTrece,paracetamor,112
Im_Dontai,Im_Dontai,0
sweetcampercs,beryl_lulu,65
sweetcampercs,et_1231,109
Kennzy,Baiano,115
TheRunningManZ,TheRunningManZ,0
lovelyyeon,franchiseglobalart,22
lovelyyeon,RiffTrax,19
lovelyyeon,sonycast_,68
TheRealzBlueWater,franchiseglobalart,42
TheRealzBlueWater,RiffTrax,21
BerriTV,AlliedEsports,6
BerriTV,allkeyshop_tv,7
BerriTV,Insomniac,8
emin190766,BruisedByGod,2
emin190766,EnriqueRamosGamer,10
emin190766,MST3K,6
emin190766,nannanacho,6
emin190766,MissDoitBIG,7
emin190766,Monstercat,6
emin190766,derShakes,7
emin190766,franchiseglobalart,6
emin190766,Yan1,3
emin190766,Jaidefinichon,2
emin190766,chess24fr,4
emin190766,HontasG,4
emin190766,Arvius,5
emin190766,SalvDali,6
emin190766,killercam1020,4
emin190766,armateam,6
emin190766,DougisRaw,5
emin190766,rdo1337,4
emin190766,AlliedEsports,8
emin190766,POKAMOLODOY,5
emin190766,Alliance_Hakis,6
emin190766,TheAdapting,2
emin190766,Esportal,3
emin190766,Tourva,4
emin190766,giganterichard,5
emin190766,OnlyMXC,4
emin190766,CastCrafter,8
emin190766,DQA_TFT,6
emin190766,allkeyshop_tv,6
emin190766,weathernewslive,5
emin190766,war10ck3d,5
emin190766,dmf_kyochan,4
emin190766,TrymacsKaktusKoenig,4
emin190766,dandogg9,7
emin190766,katoo,9
emin190766,Naguura,2
emin190766,StreamerHouse,6
emin190766,aesmatv,5
emin190766,DeeThane,7
emin190766,Insomniac,6
Naowh,GingiTV,54
Mongraal,Vadeal,354
NeverSayYesTwitch,NeverSayYesTwitch,0
xPandorya,GronkhTV,51
Klean,Klean,0
katoo,EnriqueRamosGamer,12
katoo,MST3K,9
katoo,nannanacho,10
katoo,Monstercat,11
katoo,derShakes,12
katoo,Vadeal,58
katoo,franchiseglobalart,11
katoo,chess24fr,8
katoo,laribasgal,9
katoo,killercam1020,11
katoo,armateam,11
katoo,AlliedEsports,11
katoo,POKAMOLODOY,11
katoo,Tourva,8
katoo,giganterichard,8
katoo,OnlyMXC,9
katoo,CastCrafter,15
katoo,KSWINNIIE,10
katoo,Co1azo,13
katoo,allkeyshop_tv,8
katoo,weathernewslive,11
katoo,pulgaboy,14
katoo,war10ck3d,9
katoo,dandogg9,10
katoo,ArcadeBulls,12
katoo,StreamerHouse,9
katoo,kragiee,12
katoo,aesmatv,11
katoo,kangqui,12
katoo,Insomniac,11
Naguura,BruisedByGod,2
Naguura,AlliedEsports,2
Naguura,dmf_kyochan,4
rhobalas_lol,rhobalas_lol,0
Baso,Maty,45
ArcadeBulls,marty_vole,14
ArcadeBulls,EnriqueRamosGamer,12
ArcadeBulls,nannanacho,11
ArcadeBulls,Monstercat,16
ArcadeBulls,derShakes,12
ArcadeBulls,franchiseglobalart,13
ArcadeBulls,chess24fr,9
ArcadeBulls,armateam,11
ArcadeBulls,AlliedEsports,12
ArcadeBulls,OnlyMXC,11
ArcadeBulls,allkeyshop_tv,11
ArcadeBulls,weathernewslive,13
ArcadeBulls,dandogg9,11
ArcadeBulls,StreamerHouse,12
ArcadeBulls,aesmatv,10
ArcadeBulls,DeeThane,20
ArcadeBulls,Insomniac,14
mistafaker,mistafaker,0
ESAMarathon,EnriqueRamosGamer,11
ESAMarathon,MST3K,13
ESAMarathon,nannanacho,11
ESAMarathon,Monstercat,15
ESAMarathon,derShakes,11
ESAMarathon,franchiseglobalart,10
ESAMarathon,armateam,9
ESAMarathon,AlliedEsports,9
ESAMarathon,OnlyMXC,13
ESAMarathon,allkeyshop_tv,13
ESAMarathon,weathernewslive,13
ESAMarathon,TrymacsKaktusKoenig,11
ESAMarathon,dandogg9,9
ESAMarathon,StreamerHouse,12
ESAMarathon,Insomniac,15
mL7support,Jay3,46
mL7support,kragiee,31
StreamerHouse,EnriqueRamosGamer,12
StreamerHouse,MST3K,11
StreamerHouse,nannanacho,9
StreamerHouse,MissDoitBIG,6
StreamerHouse,DashDucks,12
StreamerHouse,Monstercat,12
StreamerHouse,derShakes,8
StreamerHouse,franchiseglobalart,12
StreamerHouse,Yan1,5
StreamerHouse,nugiyen,13
StreamerHouse,chess24fr,6
StreamerHouse,laribasgal,8
StreamerHouse,killercam1020,10
StreamerHouse,armateam,8
StreamerHouse,AlliedEsports,11
StreamerHouse,Lapi,11
StreamerHouse,POKAMOLODOY,8
StreamerHouse,Alliance_Hakis,9
StreamerHouse,TheAdapting,6
StreamerHouse,10000DAYS,11
StreamerHouse,Esportal,8
StreamerHouse,Tourva,10
StreamerHouse,giganterichard,11
StreamerHouse,OnlyMXC,15
StreamerHouse,CastCrafter,13
StreamerHouse,KSWINNIIE,11
StreamerHouse,Falcodrin,11
StreamerHouse,ThomeFN,12
StreamerHouse,allkeyshop_tv,12
StreamerHouse,weathernewslive,11
StreamerHouse,pulgaboy,11
StreamerHouse,war10ck3d,8
StreamerHouse,SaltyBet,12
StreamerHouse,dmf_kyochan,5
StreamerHouse,RiffTrax,14
StreamerHouse,TrymacsKaktusKoenig,8
StreamerHouse,dandogg9,10
StreamerHouse,kragiee,9
StreamerHouse,aesmatv,13
StreamerHouse,DeeThane,10
StreamerHouse,Insomniac,13
Couriway,Wallibear,54
Couriway,HBomb94,38
olyashaa,olyashaa,0
MSStudio,MSStudio,0
pilavpowa,pilavpowa,0
kumikomii,franchiseglobalart,23
kumikomii,jdm2088,56
kumikomii,nanayango3o,75
kumikomii,RiffTrax,19
kumikomii,wkgml,143
fnxLNTC,blxckoutz,25
fnxLNTC,nahzinhaa,28
fnxLNTC,tiburciand0,71
fnxLNTC,SkipNhO,45
fnxLNTC,ThomeFN,16
fnxLNTC,bt0tv,66
FifaTargrean,FifaTargrean,0
FlexZ,FlexZ,0
boyMinORu,boyMinORu,0
NAKOO_Fn,EnriqueRamosGamer,38
NAKOO_Fn,Vicens,51
kragiee,EnriqueRamosGamer,11
kragiee,nannanacho,8
kragiee,MissDoitBIG,6
kragiee,DashDucks,13
kragiee,Monstercat,12
kragiee,derShakes,9
kragiee,franchiseglobalart,10
kragiee,laribasgal,9
kragiee,killercam1020,11
kragiee,armateam,12
kragiee,AlliedEsports,9
kragiee,POKAMOLODOY,11
kragiee,giganterichard,8
kragiee,OnlyMXC,11
kragiee,CastCrafter,12
kragiee,KSWINNIIE,10
kragiee,Co1azo,13
kragiee,allkeyshop_tv,10
kragiee,weathernewslive,10
kragiee,war10ck3d,8
kragiee,RiffTrax,11
kragiee,dandogg9,8
kragiee,aesmatv,11
kragiee,kangqui,11
kragiee,Insomniac,9
LuisOrmenoa27,AlliedEsports,12
RybsonLoL_,RybsonLoL_,0
Wolfabelle,MEKABEAR,82
Wolfabelle,freyzplayz,45
Wolfabelle,theLGX,37
Wolfabelle,Hirona,67
Wolfabelle,Ray__C,77
Wolfabelle,Five0AnthO,54
Wolfabelle,uhSnow,102
Wolfabelle,bananabrea,53
Kotton,Kotton,0
CPentagon,CPentagon,0
AverageJonas,pulgaboy,26
Gingerliness,Gingerliness,0
Afro,MEKABEAR,20
Afro,theLGX,11
Afro,Hirona,37
Afro,Five0AnthO,55
kangqui,EnriqueRamosGamer,9
kangqui,nannanacho,12
kangqui,Monstercat,11
kangqui,derShakes,10
kangqui,franchiseglobalart,10
kangqui,chess24fr,6
kangqui,killercam1020,10
kangqui,armateam,9
kangqui,AlliedEsports,9
kangqui,POKAMOLODOY,10
kangqui,TheAdapting,6
kangqui,giganterichard,7
kangqui,OnlyMXC,9
kangqui,allkeyshop_tv,9
kangqui,weathernewslive,10
kangqui,war10ck3d,7
kangqui,TrymacsKaktusKoenig,7
kangqui,dandogg9,8
kangqui,aesmatv,10
kangqui,Insomniac,10
DeeThane,marty_vole,11
DeeThane,EnriqueRamosGamer,10
DeeThane,franchiseglobalart,9
DeeThane,armateam,8
DeeThane,rdo1337,9
DeeThane,AlliedEsports,9
DeeThane,giganterichard,8
DeeThane,OnlyMXC,9
DeeThane,allkeyshop_tv,7
DeeThane,weathernewslive,7
DeeThane,aesmatv,9
G4G_REVENANT,G4G_REVENANT,0
TheGrefg,IamCristinini,273
otplol_,otplol_,0
ESL_CSGO,ESL_CSGO,0
juansguarnizo,aXoZer,444
SypherPK,franchiseglobalart,22
LIRIK,forsen,348
LIRIK,sodapoppin,814
CohhCarnage,DansGaming,222
auronplay,auronplay,0
HusKerrs,HusKerrs,0
Tfue,Ninja,421
NoWay4u_Sir,agurin,230
Quin69,sodapoppin,489
Ninja,Ninja,0
