Source,Target,Weight
OnlyMXC,del1ght,16
OnlyMXC,TaeRss,10
OnlyMXC,ANTILIPSI,12
OnlyMXC,zunksoyyo,7
OnlyMXC,TheAdapting,10
OnlyMXC,Halifax,8
OnlyMXC,SgtGrafoyni,13
OnlyMXC,Tourva,10
OnlyMXC,Cringer,13
OnlyMXC,theLGX,9
OnlyMXC,Mews,9
OnlyMXC,D3stri,9
OnlyMXC,Valle,17
OnlyMXC,KSWINNIIE,15
OnlyMXC,Falcodrin,17
OnlyMXC,pijack11,11
OnlyMXC,ThomeFN,14
OnlyMXC,allkeyshop_tv,18
OnlyMXC,VELLOSO,12
OnlyMXC,weathernewslive,14
OnlyMXC,c9judite,16
OnlyMXC,RocketBeansTV,18
OnlyMXC,iGeStarK,12
OnlyMXC,war10ck3d,12
OnlyMXC,OgamingLoL,8
OnlyMXC,SaltyBet,16
OnlyMXC,BTSBrasilTV,19
OnlyMXC,Arab,11
OnlyMXC,moogrr1211,16
OnlyMXC,Yoshi93,14
OnlyMXC,RiffTrax,24
OnlyMXC,dandogg9,14
OnlyMXC,TES_csgo,12
OnlyMXC,katoo,12
OnlyMXC,muse_tw,16
OnlyMXC,ArcadeBulls,15
OnlyMXC,mistafaker,10
OnlyMXC,ESAMarathon,16
OnlyMXC,StreamerHouse,19
OnlyMXC,kragiee,17
OnlyMXC,aesmatv,14
OnlyMXC,GTimeTV,11
OnlyMXC,Wolfabelle,18
OnlyMXC,kangqui,12
OnlyMXC,Insomniac,15
Ivan_Grieco,Ivan_Grieco,0
elwycco,TaeRss,81
elwycco,SgtGrafoyni,100
DQA_TFT,esl_csgo_pl,9
DQA_TFT,Igromania,7
DQA_TFT,MissDoitBIG,5
DQA_TFT,Sr_ThuliuM,8
DQA_TFT,chess24es,7
DQA_TFT,chess24fr,8
DQA_TFT,laribasgal,9
DQA_TFT,killercam1020,8
DQA_TFT,DougisRaw,7
DQA_TFT,Xaryu,7
DQA_TFT,TaeRss,9
DQA_TFT,TheAdapting,11
DQA_TFT,Halifax,9
DQA_TFT,Tourva,8
DQA_TFT,Mews,8
DQA_TFT,D3stri,11
DQA_TFT,allkeyshop_tv,5
DQA_TFT,weathernewslive,7
DQA_TFT,iGeStarK,10
DQA_TFT,OgamingLoL,6
DQA_TFT,dandogg9,9
DQA_TFT,katoo,9
DQA_TFT,kragiee,10
DQA_TFT,aesmatv,6
DQA_TFT,kangqui,9
DQA_TFT,Insomniac,8
D3stri,itsHafu,24
D3stri,esl_csgo_pl,13
D3stri,Igromania,9
D3stri,BlackFIreIce,24
D3stri,chess24es,10
D3stri,JoshOG,17
D3stri,chess24fr,11
D3stri,laribasgal,12
D3stri,SaltyTeemo,11
D3stri,Cedduzzo,11
D3stri,killercam1020,12
D3stri,DougisRaw,18
D3stri,Lapi,11
D3stri,TaeRss,11
D3stri,ANTILIPSI,13
D3stri,TheAdapting,12
D3stri,Tourva,12
D3stri,Mews,23
D3stri,vivi0z1,20
D3stri,KSWINNIIE,11
D3stri,sujagg,25
D3stri,allkeyshop_tv,9
D3stri,weathernewslive,11
D3stri,iGeStarK,14
D3stri,war10ck3d,8
D3stri,OgamingLoL,7
D3stri,Arab,15
D3stri,RiffTrax,19
D3stri,lovelyyeon,20
D3stri,dandogg9,12
D3stri,katoo,13
D3stri,muse_tw,14
D3stri,Spraggy,17
D3stri,kragiee,14
D3stri,TurunPug,12
D3stri,aesmatv,9
D3stri,kangqui,12
D3stri,Insomniac,11
Maty,ShoXx__,33
Maty,Valle,35
Maty,allkeyshop_tv,11
Maty,MasterTay,39
Maty,Baso,53
KSWINNIIE,SolaryFortnite,19
KSWINNIIE,BeyondTheSummit,16
KSWINNIIE,Faah,16
KSWINNIIE,Minos,19
KSWINNIIE,MST3K,11
KSWINNIIE,Igromania,15
KSWINNIIE,MissDoitBIG,7
KSWINNIIE,Flambass,17
KSWINNIIE,chess24es,13
KSWINNIIE,dtn_mukai,15
KSWINNIIE,Dakillzor,13
KSWINNIIE,chess24fr,12
KSWINNIIE,laribasgal,10
KSWINNIIE,dua3362,14
KSWINNIIE,SaltyTeemo,17
KSWINNIIE,Cedduzzo,18
KSWINNIIE,killercam1020,15
KSWINNIIE,Athena,16
KSWINNIIE,Lapi,16
KSWINNIIE,TaeRss,12
KSWINNIIE,ANTILIPSI,13
KSWINNIIE,zunksoyyo,10
KSWINNIIE,TheAdapting,9
KSWINNIIE,Tourva,12
KSWINNIIE,Cringer,12
KSWINNIIE,Mews,11
KSWINNIIE,Falcodrin,13
KSWINNIIE,ThomeFN,14
KSWINNIIE,allkeyshop_tv,20
KSWINNIIE,VELLOSO,11
KSWINNIIE,weathernewslive,14
KSWINNIIE,c9judite,14
KSWINNIIE,iGeStarK,12
KSWINNIIE,war10ck3d,11
KSWINNIIE,SaltyBet,13
KSWINNIIE,BTSBrasilTV,17
KSWINNIIE,Arab,14
KSWINNIIE,RiffTrax,17
KSWINNIIE,dandogg9,14
KSWINNIIE,katoo,13
KSWINNIIE,muse_tw,15
KSWINNIIE,ArcadeBulls,14
KSWINNIIE,ESAMarathon,12
KSWINNIIE,StreamerHouse,15
KSWINNIIE,kragiee,16
KSWINNIIE,TurunPug,12
KSWINNIIE,aesmatv,16
KSWINNIIE,GTimeTV,12
KSWINNIIE,kangqui,12
KSWINNIIE,Insomniac,14
mortenroyale,mortenroyale,0
TaKeTV,chess24fr,9
TaKeTV,laribasgal,11
TaKeTV,killercam1020,11
TaKeTV,TheAdapting,9
TaKeTV,Tourva,12
TaKeTV,allkeyshop_tv,9
TaKeTV,weathernewslive,10
TaKeTV,dandogg9,11
TaKeTV,Insomniac,10
Natsumiii,pokimane,225
Natsumiii,itsHafu,70
Natsumiii,HAchubby,52
Natsumiii,xChocoBars,165
Natsumiii,Ray__C,87
Natsumiii,Shiphtur,74
Otzdarva,Otzdarva,0
relaxing234,et_1231,252
jdm2088,kumikomii,59
1DrakoNz,blxckoutz,250
1DrakoNz,Faah,119
1DrakoNz,tiburciand0,96
1DrakoNz,suetam1v4,44
1DrakoNz,mch_AGG,60
1DrakoNz,SkipNhO,72
1DrakoNz,ThomeFN,180
1DrakoNz,allkeyshop_tv,21
1DrakoNz,VELLOSO,25
1DrakoNz,CSRfps,90
1DrakoNz,c9judite,35
1DrakoNz,yeTz,22
TeePee,TeePee,0
JohnPitterTV,blxckoutz,95
JohnPitterTV,Faah,112
JohnPitterTV,tiburciand0,197
JohnPitterTV,mch_AGG,134
JohnPitterTV,CSRfps,219
Tectone,Tectone,0
MuTeX,MuTeX,0
Moonryde,Moonryde,0
xChocoBars,pokimane,301
xChocoBars,itsHafu,91
xChocoBars,HAchubby,55
xChocoBars,Shiphtur,44
Perxitaa,Reborn_Live,163
ziGueira,ziGueira,0
ElmiilloR,littleragergirl,244
Kitboga,Kitboga,0
RduLIVE,RduLIVE,0
et_1231,KSPKSP,79
et_1231,vivi0z1,154
et_1231,godjj,108
et_1231,uzra,138
et_1231,sweetcampercs,124
Jolavanille,SolaryFortnite,61
Vicens,sujagg,61
Vicens,iGeStarK,30
godjj,KSPKSP,62
godjj,vivi0z1,49
godjj,uzra,125
godjj,blusewilly_retry,131
naseongkim,naseongkim,0
saddummy,lovelyyeon,76
saddummy,sonycast_,102
resttpowered,CzechCloud,67
resttpowered,2SekundovyMato,73
SidneyEweka,Vadeal,118
SidneyEweka,NiklasWilson,172
IzakOOO,PAGO3,237
IzakOOO,peVoR13,54
SkipNhO,blxckoutz,121
SkipNhO,Baiano,119
SkipNhO,Faah,52
SkipNhO,nahzinhaa,59
SkipNhO,klauslol1,42
SkipNhO,tiburciand0,112
SkipNhO,mch_AGG,132
SkipNhO,ThomeFN,79
SkipNhO,bt0tv,105
SkipNhO,CSRfps,114
SkipNhO,c9judite,57
SkipNhO,yeTz,37
SkipNhO,fnxLNTC,48
ESL_CSGO_FR,ESL_CSGO_FR,0
ANGRYPUG,ANGRYPUG,0
Ray__C,Burn,116
Ray__C,dwjft,345
Ray__C,Hirona,148
Ray__C,Five0AnthO,128
Ray__C,uhSnow,169
Ray__C,bananabrea,89
Ray__C,Wolfabelle,97
Ray__C,buddha,732
NymN,pokelawls,1059
NymN,pokimane,445
NymN,HAchubby,187
NymN,Destiny,138
NymN,Jinnytty,222
NymN,Dyrus,77
NymN,veibae,328
NymN,forsen,1766
NymN,LIRIK,316
NymN,sodapoppin,1143
TolkinLoL,agurin,128
TolkinLoL,Broeki1,110
TolkinLoL,NoWay4u_Sir,404
bt0tv,blxckoutz,75
bt0tv,Faah,37
bt0tv,nahzinhaa,149
bt0tv,klauslol1,39
bt0tv,tiburciand0,295
bt0tv,mch_AGG,228
bt0tv,ThomeFN,63
bt0tv,CSRfps,161
bt0tv,fnxLNTC,68
bt0tv,Gaules,1175
VELLOSO,blxckoutz,34
VELLOSO,SolaryFortnite,14
VELLOSO,BeyondTheSummit,11
VELLOSO,Faah,44
VELLOSO,qlnek,6
VELLOSO,MST3K,8
VELLOSO,Spikevegeta,10
VELLOSO,Igromania,11
VELLOSO,MissDoitBIG,7
VELLOSO,tiburciand0,41
VELLOSO,Sr_ThuliuM,8
VELLOSO,chess24es,7
VELLOSO,JoshOG,8
VELLOSO,Dakillzor,9
VELLOSO,chess24fr,6
VELLOSO,laribasgal,7
VELLOSO,LumeiFei,8
VELLOSO,Arvius,8
VELLOSO,SaltyTeemo,10
VELLOSO,Cedduzzo,12
VELLOSO,killercam1020,10
VELLOSO,DougisRaw,4
VELLOSO,Athena,13
VELLOSO,Lapi,8
VELLOSO,Xaryu,5
VELLOSO,ANTILIPSI,10
VELLOSO,zunksoyyo,8
VELLOSO,TheAdapting,7
VELLOSO,RealKraftyy,8
VELLOSO,Tourva,7
VELLOSO,Cringer,11
VELLOSO,theLGX,5
VELLOSO,Mews,8
VELLOSO,ubeka_,8
VELLOSO,Falcodrin,12
VELLOSO,mch_AGG,22
VELLOSO,ThomeFN,41
VELLOSO,allkeyshop_tv,12
VELLOSO,CSRfps,23
VELLOSO,weathernewslive,7
VELLOSO,c9judite,11
VELLOSO,yeTz,5
VELLOSO,iGeStarK,8
VELLOSO,war10ck3d,7
VELLOSO,OgamingLoL,6
VELLOSO,SaltyBet,10
VELLOSO,BTSBrasilTV,13
VELLOSO,TheDarkness,3
VELLOSO,Yoshi93,11
VELLOSO,RiffTrax,13
VELLOSO,BerriTV,7
VELLOSO,dandogg9,11
VELLOSO,katoo,8
VELLOSO,muse_tw,10
VELLOSO,ESAMarathon,10
VELLOSO,StreamerHouse,14
VELLOSO,kragiee,10
VELLOSO,TurunPug,9
VELLOSO,aesmatv,11
VELLOSO,GTimeTV,8
VELLOSO,Afro,8
VELLOSO,kangqui,7
VELLOSO,Insomniac,8
CSRfps,blxckoutz,178
CSRfps,Faah,113
CSRfps,nahzinhaa,78
CSRfps,klauslol1,28
CSRfps,tiburciand0,542
CSRfps,killercam1020,20
CSRfps,mch_AGG,243
CSRfps,ThomeFN,139
CSRfps,allkeyshop_tv,18
CSRfps,weathernewslive,19
CSRfps,c9judite,56
CSRfps,yeTz,31
CSRfps,dandogg9,17
CSRfps,fnxLNTC,67
CSRfps,Insomniac,18
Staiy,Bonjwa,137
Staiy,Dekarldent,372
dakotaz,itsHafu,45
dakotaz,DumbDog,33
CzechCloud,allkeyshop_tv,21
CzechCloud,ArcadeBulls,47
CzechCloud,2SekundovyMato,33
QuickyBaby,skill4ltu,70
PietSmiet,Dhalucard,155
Rumathra,Rumathra,0
Giantwaffle,DansGaming,60
Giantwaffle,LIRIK,237
obm1025,kumikomii,36
WARDELL,JASONR,50
AbdulHD,AbdulHD,0
crokeyz,allkeyshop_tv,16
ESL_csgo_es,ESL_csgo_es,0
PokemonChallenges,PokemonChallenges,0
RocketBeansTV,BeyondTheSummit,23
RocketBeansTV,Igromania,17
RocketBeansTV,Bonjwa,76
RocketBeansTV,allkeyshop_tv,19
RocketBeansTV,weathernewslive,16
RocketBeansTV,ESAMarathon,20
RocketBeansTV,StreamerHouse,18
iGeStarK,ops1x,29
iGeStarK,SolaryFortnite,21
iGeStarK,MST3K,11
iGeStarK,Igromania,12
iGeStarK,Sr_ThuliuM,11
iGeStarK,chess24es,8
iGeStarK,Xhiet0,14
iGeStarK,chess24fr,9
iGeStarK,laribasgal,13
iGeStarK,Fitzyhere,12
iGeStarK,SaltyTeemo,12
iGeStarK,killercam1020,11
iGeStarK,Athena,13
iGeStarK,fuji720x,14
iGeStarK,Xaryu,8
iGeStarK,TaeRss,11
iGeStarK,ANTILIPSI,15
iGeStarK,TheAdapting,12
iGeStarK,Halifax,11
iGeStarK,Tourva,12
iGeStarK,XEWER,16
iGeStarK,sujagg,76
iGeStarK,Falcodrin,12
iGeStarK,ThomeFN,13
iGeStarK,allkeyshop_tv,12
iGeStarK,weathernewslive,11
iGeStarK,OgamingLoL,9
iGeStarK,Arab,16
iGeStarK,RiffTrax,14
iGeStarK,dandogg9,12
iGeStarK,katoo,11
iGeStarK,muse_tw,17
iGeStarK,ESAMarathon,13
iGeStarK,StreamerHouse,11
iGeStarK,kragiee,17
iGeStarK,TurunPug,15
iGeStarK,aesmatv,10
iGeStarK,kangqui,13
iGeStarK,Insomniac,11
Syndicate,Syndicate,0
iLame,iLame,0
Five0AnthO,Burn,121
Five0AnthO,dwjft,261
Five0AnthO,LAGTVMaximusBlack,75
Five0AnthO,Hirona,233
Five0AnthO,uhSnow,351
Five0AnthO,bananabrea,96
Five0AnthO,Wolfabelle,65
Five0AnthO,Afro,67
Five0AnthO,buddha,229
Deadlyslob,Deadlyslob,0
VERNI_SHAVERMY,VERNI_SHAVERMY,0
NiklasWilson,NiklasWilson,0
Shiphtur,itsHafu,34
Dyrus,pokelawls,107
ajehr,ajehr,0
Arab,ops1x,50
Arab,SolaryFortnite,24
Arab,Faah,15
Arab,Igromania,10
Arab,MissDoitBIG,8
Arab,chess24es,9
Arab,chess24fr,11
Arab,laribasgal,13
Arab,SaltyTeemo,16
Arab,Cedduzzo,12
Arab,killercam1020,13
Arab,innocents,26
Arab,Lapi,13
Arab,Xaryu,9
Arab,TheAdapting,10
Arab,Tourva,12
Arab,ThomeFN,14
Arab,allkeyshop_tv,18
Arab,weathernewslive,14
Arab,OgamingLoL,10
Arab,SaltyBet,14
Arab,RiffTrax,16
Arab,dandogg9,14
Arab,katoo,12
Arab,muse_tw,18
Arab,kragiee,15
Arab,aesmatv,9
Arab,kangqui,13
Arab,Insomniac,14
Diables,PAGO3,261
OgamingSC2,OgamingSC2,0
GingiTV,Naowh,63
MenosTrece,MenosTrece,0
Im_Dontai,Im_Dontai,0
HBomb94,itsHafu,32
HBomb94,Wallibear,84
HBomb94,Couriway,37
RiffTrax,blxckoutz,24
RiffTrax,SolaryFortnite,22
RiffTrax,BeyondTheSummit,21
RiffTrax,itsHafu,18
RiffTrax,Faah,21
RiffTrax,qlnek,9
RiffTrax,Minos,19
RiffTrax,esl_csgo_pl,12
RiffTrax,MST3K,41
RiffTrax,Igromania,14
RiffTrax,BlackFIreIce,21
RiffTrax,MissDoitBIG,9
RiffTrax,chess24es,11
RiffTrax,JoshOG,15
RiffTrax,dtn_mukai,16
RiffTrax,chess24fr,9
RiffTrax,laribasgal,13
RiffTrax,dua3362,15
RiffTrax,SaltyTeemo,21
RiffTrax,Cedduzzo,21
RiffTrax,killercam1020,19
RiffTrax,DougisRaw,12
RiffTrax,Athena,20
RiffTrax,Lapi,15
RiffTrax,TaeRss,12
RiffTrax,ANTILIPSI,17
RiffTrax,zunksoyyo,10
RiffTrax,TheAdapting,10
RiffTrax,Tourva,12
RiffTrax,Cringer,16
RiffTrax,theLGX,10
RiffTrax,Mews,19
RiffTrax,KSPKSP,26
RiffTrax,vivi0z1,15
RiffTrax,Valle,20
RiffTrax,Falcodrin,20
RiffTrax,MatteoHS,19
RiffTrax,ThomeFN,17
RiffTrax,allkeyshop_tv,22
RiffTrax,weathernewslive,15
RiffTrax,c9judite,18
RiffTrax,war10ck3d,14
RiffTrax,OgamingLoL,11
RiffTrax,SaltyBet,20
RiffTrax,BTSBrasilTV,24
RiffTrax,moogrr1211,18
RiffTrax,lovelyyeon,22
RiffTrax,TheRealzBlueWater,25
RiffTrax,dandogg9,17
RiffTrax,katoo,14
RiffTrax,muse_tw,24
RiffTrax,ArcadeBulls,17
RiffTrax,ESAMarathon,16
RiffTrax,StreamerHouse,20
RiffTrax,kumikomii,24
RiffTrax,kragiee,17
RiffTrax,aesmatv,15
RiffTrax,GTimeTV,13
RiffTrax,kangqui,13
RiffTrax,Insomniac,18
DansGaming,itmeJP,81
DansGaming,CohhCarnage,250
lovelyyeon,DougisRaw,15
lovelyyeon,Mews,19
lovelyyeon,allkeyshop_tv,16
lovelyyeon,weathernewslive,15
lovelyyeon,kumikomii,30
lovelyyeon,sonycast_,71
uhSnow,Burn,211
uhSnow,dwjft,260
uhSnow,LAGTVMaximusBlack,66
uhSnow,theLGX,39
uhSnow,Hirona,367
uhSnow,bananabrea,136
uhSnow,Wolfabelle,128
uhSnow,Afro,54
uhSnow,buddha,205
blusewilly_retry,KSPKSP,216
blusewilly_retry,uzra,138
BerriTV,chess24fr,7
BerriTV,laribasgal,9
BerriTV,killercam1020,8
BerriTV,Xaryu,7
BerriTV,TheAdapting,8
BerriTV,allkeyshop_tv,7
BerriTV,weathernewslive,6
BerriTV,OgamingLoL,6
BerriTV,dandogg9,6
BerriTV,Insomniac,8
Zrool,Igromania,9
Zrool,chess24es,8
Zrool,Mews,9
Zrool,allkeyshop_tv,8
Zrool,war10ck3d,8
Zrool,dandogg9,8
Zrool,aesmatv,8
Mongraal,Vadeal,322
fl0m,Igromania,13
fl0m,killercam1020,15
fl0m,allkeyshop_tv,15
fl0m,weathernewslive,16
fl0m,dandogg9,17
fl0m,kragiee,17
fl0m,kangqui,16
fl0m,Insomniac,18
Klean,Sacriel,68
katoo,SolaryFortnite,15
katoo,BeyondTheSummit,14
katoo,Faah,14
katoo,qlnek,7
katoo,esl_csgo_pl,10
katoo,MST3K,11
katoo,Igromania,11
katoo,MissDoitBIG,7
katoo,chess24es,10
katoo,Vadeal,57
katoo,chess24fr,12
katoo,laribasgal,13
katoo,dua3362,13
katoo,SaltyTeemo,16
katoo,Cedduzzo,14
katoo,killercam1020,16
katoo,DougisRaw,8
katoo,Athena,14
katoo,Lapi,12
katoo,Xaryu,7
katoo,TaeRss,11
katoo,TheAdapting,11
katoo,Tourva,13
katoo,Mews,8
katoo,Falcodrin,10
katoo,ThomeFN,15
katoo,allkeyshop_tv,12
katoo,weathernewslive,13
katoo,c9judite,17
katoo,war10ck3d,10
katoo,OgamingLoL,6
katoo,SaltyBet,14
katoo,Yoshi93,16
katoo,dandogg9,15
katoo,muse_tw,15
katoo,ArcadeBulls,16
katoo,ESAMarathon,12
katoo,StreamerHouse,12
katoo,kragiee,17
katoo,TurunPug,11
katoo,aesmatv,14
katoo,kangqui,13
katoo,Insomniac,14
xPandorya,xPandorya,0
BruceGrannec,BruceGrannec,0
WELOVEGAMES,Juice,92
muse_tw,SolaryFortnite,18
muse_tw,BeyondTheSummit,20
muse_tw,Faah,17
muse_tw,esl_csgo_pl,13
muse_tw,MST3K,16
muse_tw,Igromania,15
muse_tw,dtn_mukai,17
muse_tw,chess24fr,10
muse_tw,laribasgal,14
muse_tw,SaltyTeemo,18
muse_tw,Cedduzzo,18
muse_tw,killercam1020,20
muse_tw,Athena,16
muse_tw,zunksoyyo,11
muse_tw,TheAdapting,10
muse_tw,Tourva,13
muse_tw,KSPKSP,35
muse_tw,vivi0z1,34
muse_tw,Falcodrin,18
muse_tw,ThomeFN,19
muse_tw,allkeyshop_tv,20
muse_tw,weathernewslive,21
muse_tw,c9judite,19
muse_tw,war10ck3d,12
muse_tw,OgamingLoL,13
muse_tw,SaltyBet,21
muse_tw,BTSBrasilTV,21
muse_tw,moogrr1211,18
muse_tw,dandogg9,18
muse_tw,ArcadeBulls,19
muse_tw,ESAMarathon,17
muse_tw,StreamerHouse,16
muse_tw,kragiee,19
muse_tw,TurunPug,14
muse_tw,aesmatv,14
muse_tw,kangqui,15
muse_tw,Insomniac,20
ArcadeBulls,BeyondTheSummit,17
ArcadeBulls,Faah,16
ArcadeBulls,MST3K,14
ArcadeBulls,Igromania,13
ArcadeBulls,chess24fr,12
ArcadeBulls,laribasgal,13
ArcadeBulls,SaltyTeemo,17
ArcadeBulls,Cedduzzo,16
ArcadeBulls,killercam1020,17
ArcadeBulls,Athena,15
ArcadeBulls,TheAdapting,12
ArcadeBulls,Tourva,12
ArcadeBulls,Falcodrin,13
ArcadeBulls,ThomeFN,16
ArcadeBulls,allkeyshop_tv,15
ArcadeBulls,weathernewslive,17
ArcadeBulls,c9judite,17
ArcadeBulls,war10ck3d,12
ArcadeBulls,OgamingLoL,9
ArcadeBulls,SaltyBet,19
ArcadeBulls,dandogg9,17
ArcadeBulls,ESAMarathon,15
ArcadeBulls,StreamerHouse,15
ArcadeBulls,kragiee,17
ArcadeBulls,aesmatv,13
ArcadeBulls,kangqui,15
ArcadeBulls,Insomniac,18
KennyStream,KennyStream,0
ESAMarathon,BeyondTheSummit,18
ESAMarathon,qlnek,8
ESAMarathon,MST3K,15
ESAMarathon,Spikevegeta,20
ESAMarathon,Igromania,14
ESAMarathon,MissDoitBIG,8
ESAMarathon,chess24es,9
ESAMarathon,chess24fr,10
ESAMarathon,laribasgal,11
ESAMarathon,SaltyTeemo,17
ESAMarathon,Cedduzzo,13
ESAMarathon,killercam1020,15
ESAMarathon,Athena,18
ESAMarathon,TheAdapting,11
ESAMarathon,SgtGrafoyni,16
ESAMarathon,Tourva,13
ESAMarathon,Falcodrin,14
ESAMarathon,ThomeFN,16
ESAMarathon,allkeyshop_tv,17
ESAMarathon,weathernewslive,14
ESAMarathon,c9judite,15
ESAMarathon,war10ck3d,10
ESAMarathon,OgamingLoL,9
ESAMarathon,SaltyBet,19
ESAMarathon,dandogg9,15
ESAMarathon,StreamerHouse,15
ESAMarathon,kragiee,16
ESAMarathon,aesmatv,10
ESAMarathon,kangqui,12
ESAMarathon,Insomniac,16
mL7support,Emongg,68
mL7support,Jay3,46
mL7support,kragiee,38
Whaazz,chess24fr,7
Whaazz,Hydramist,15
Whaazz,killercam1020,10
Whaazz,Xaryu,8
Whaazz,venruki,19
Whaazz,allkeyshop_tv,8
Whaazz,weathernewslive,8
Whaazz,OgamingLoL,8
Whaazz,dandogg9,11
Whaazz,Insomniac,9
Couriway,JonBams,39
Couriway,Wallibear,55
MSStudio,Twaryna,203
TpaBoMaH,TpaBoMaH,0
pilavpowa,pilavpowa,0
boyMinORu,Jackeyy,216
DreadzTV,DreadzTV,0
kumikomii,Igromania,15
kumikomii,Cedduzzo,17
kumikomii,allkeyshop_tv,15
kumikomii,nanayango3o,85
kumikomii,aesmatv,16
kragiee,SolaryFortnite,16
kragiee,BeyondTheSummit,16
kragiee,Faah,17
kragiee,qlnek,9
kragiee,esl_csgo_pl,11
kragiee,MST3K,14
kragiee,Igromania,16
kragiee,MissDoitBIG,11
kragiee,Sr_ThuliuM,9
kragiee,chess24es,11
kragiee,chess24fr,12
kragiee,laribasgal,16
kragiee,dua3362,15
kragiee,Arvius,9
kragiee,Fitzyhere,15
kragiee,Hydramist,14
kragiee,GustafGabel,18
kragiee,SaltyTeemo,16
kragiee,Cedduzzo,16
kragiee,killercam1020,17
kragiee,Athena,16
kragiee,Lapi,13
kragiee,Xaryu,9
kragiee,del1ght,18
kragiee,TaeRss,13
kragiee,TheAdapting,12
kragiee,SgtGrafoyni,15
kragiee,LAGTVMaximusBlack,21
kragiee,Tourva,14
kragiee,Mews,9
kragiee,Valle,18
kragiee,XEWER,14
kragiee,Falcodrin,13
kragiee,MatteoHS,18
kragiee,mch_AGG,17
kragiee,ThomeFN,16
kragiee,Emongg,27
kragiee,allkeyshop_tv,15
kragiee,weathernewslive,15
kragiee,c9judite,17
kragiee,war10ck3d,11
kragiee,OgamingLoL,7
kragiee,SaltyBet,15
kragiee,Jay3,24
kragiee,BTSBrasilTV,16
kragiee,moogrr1211,14
kragiee,Yoshi93,18
kragiee,dandogg9,16
kragiee,StreamerHouse,14
kragiee,TurunPug,14
kragiee,aesmatv,15
kragiee,Wolfabelle,19
kragiee,kangqui,16
kragiee,Insomniac,15
TurunPug,Faah,14
TurunPug,MST3K,11
TurunPug,Igromania,12
TurunPug,chess24fr,10
TurunPug,laribasgal,12
TurunPug,Arvius,10
TurunPug,SaltyTeemo,11
TurunPug,Cedduzzo,12
TurunPug,killercam1020,14
TurunPug,TaeRss,12
TurunPug,TheAdapting,12
TurunPug,Tourva,13
TurunPug,Mews,10
TurunPug,ThomeFN,13
TurunPug,allkeyshop_tv,12
TurunPug,weathernewslive,9
TurunPug,dandogg9,12
TurunPug,StreamerHouse,11
TurunPug,aesmatv,11
TurunPug,kangqui,11
TurunPug,Insomniac,11
peVoR13,PAGO3,77
alenenwooptv,alenenwooptv,0
Incon,Incon,0
GTimeTV,Igromania,10
GTimeTV,chess24es,8
GTimeTV,Cedduzzo,13
GTimeTV,killercam1020,10
GTimeTV,thejocraft_live,15
GTimeTV,Tourva,12
GTimeTV,Mews,10
GTimeTV,allkeyshop_tv,10
GTimeTV,war10ck3d,8
GTimeTV,dandogg9,9
GTimeTV,StreamerHouse,12
GTimeTV,aesmatv,8
bananabrea,Burn,80
bananabrea,Deansocool,57
bananabrea,dwjft,151
bananabrea,LAGTVMaximusBlack,40
bananabrea,theLGX,27
bananabrea,Hirona,173
bananabrea,Wolfabelle,70
bananabrea,Afro,35
CPentagon,CPentagon,0
Kotton,Kotton,0
NumotTheNummy,NumotTheNummy,0
Bawkbasoup,Distortion2,58
sonycast_,sonycast_,0
kangqui,Faah,14
kangqui,qlnek,6
kangqui,esl_csgo_pl,10
kangqui,MST3K,11
kangqui,Igromania,13
kangqui,MissDoitBIG,7
kangqui,chess24es,9
kangqui,chess24fr,10
kangqui,laribasgal,11
kangqui,dua3362,13
kangqui,Hydramist,12
kangqui,SaltyTeemo,13
kangqui,Cedduzzo,12
kangqui,killercam1020,14
kangqui,Athena,11
kangqui,del1ght,15
kangqui,TaeRss,9
kangqui,TheAdapting,12
kangqui,Tourva,11
kangqui,ThomeFN,12
kangqui,allkeyshop_tv,12
kangqui,weathernewslive,13
kangqui,c9judite,13
kangqui,war10ck3d,9
kangqui,OgamingLoL,6
kangqui,SaltyBet,13
kangqui,moogrr1211,16
kangqui,Yoshi93,15
kangqui,dandogg9,13
kangqui,StreamerHouse,11
kangqui,aesmatv,12
kangqui,Insomniac,13
G4G_REVENANT,G4G_REVENANT,0
buddha,dwjft,919
buddha,Hirona,231
fps_shaka,fps_shaka,0
Gaules,tiburciand0,920
forsen,pokelawls,1212
forsen,pokimane,576
forsen,HAchubby,211
forsen,Destiny,167
forsen,Jinnytty,253
forsen,veibae,465
forsen,LIRIK,510
forsen,Quin69,337
forsen,sodapoppin,1545
csgomc_ru,TEBtvRU,240
juansguarnizo,aXoZer,442
juansguarnizo,auronplay,1784
CohhCarnage,itmeJP,179
CohhCarnage,Sacriel,164
ShivFPS,ShivFPS,0
Insomniac,blxckoutz,18
Insomniac,SolaryFortnite,16
Insomniac,BeyondTheSummit,16
Insomniac,itsHafu,14
Insomniac,Faah,14
Insomniac,qlnek,6
Insomniac,Minos,15
Insomniac,esl_csgo_pl,12
Insomniac,MST3K,15
Insomniac,Igromania,11
Insomniac,nahzinhaa,9
Insomniac,MissDoitBIG,7
Insomniac,Sr_ThuliuM,7
Insomniac,Flambass,14
Insomniac,chess24es,9
Insomniac,dtn_mukai,18
Insomniac,Xhiet0,12
Insomniac,chess24fr,11
Insomniac,laribasgal,12
Insomniac,dua3362,11
Insomniac,Fitzyhere,9
Insomniac,Hydramist,11
