Source,Target,Weight
SaltyTeemo,ogmeik,9
SaltyTeemo,abokyan,12
SaltyTeemo,Monstercat,17
SaltyTeemo,franchiseglobalart,14
SaltyTeemo,RelaxBeats,16
SaltyTeemo,wintergaming,8
SaltyTeemo,Sloot,10
SaltyTeemo,Cedduzzo,15
SaltyTeemo,LadyAhriadna,10
SaltyTeemo,killercam1020,11
SaltyTeemo,Cesarvsc,10
SaltyTeemo,Alfie,9
SaltyTeemo,AlliedEsports,16
SaltyTeemo,Athena,12
SaltyTeemo,pimpimenta,9
SaltyTeemo,drlee_kor,6
SaltyTeemo,ElLeon,8
SaltyTeemo,LiveCryptoTraders,7
SaltyTeemo,UnRationaL,8
SaltyTeemo,elweroking,6
SaltyTeemo,KING_spb,9
SaltyTeemo,venruki,9
SaltyTeemo,PaladinAmber,7
SaltyTeemo,OnlyMXC,13
SaltyTeemo,DQA_TFT,9
SaltyTeemo,Co1azo,12
SaltyTeemo,Bonjwa,12
SaltyTeemo,1DrakoNz,15
SaltyTeemo,Falcodrin,17
SaltyTeemo,ThomeFN,12
SaltyTeemo,allkeyshop_tv,16
SaltyTeemo,VELLOSO,8
SaltyTeemo,weathernewslive,11
SaltyTeemo,Replays,10
SaltyTeemo,c9judite,12
SaltyTeemo,RocketBeansTV,13
SaltyTeemo,pulgaboy,15
SaltyTeemo,war10ck3d,11
SaltyTeemo,SaltyBet,13
SaltyTeemo,BTSBrasilTV,17
SaltyTeemo,dmf_kyochan,11
SaltyTeemo,OgamingSC2,12
SaltyTeemo,TrymacsKaktusKoenig,8
SaltyTeemo,RiffTrax,19
SaltyTeemo,TheRealzBlueWater,12
SaltyTeemo,emin190766,11
SaltyTeemo,dandogg9,13
SaltyTeemo,muse_tw,14
SaltyTeemo,ESAMarathon,12
SaltyTeemo,Abracadabra,10
SaltyTeemo,StreamerHouse,12
SaltyTeemo,actingliketommy,11
SaltyTeemo,its_WiKeD,9
SaltyTeemo,Insomniac,15
Ekuegan,ESL_SC2,32
Ekuegan,MissDoitBIG,10
Ekuegan,Monstercat,12
Ekuegan,RelaxBeats,11
Ekuegan,AlliedEsports,11
Ekuegan,Preachlfw,30
Ekuegan,allkeyshop_tv,9
Ekuegan,weathernewslive,10
Ekuegan,RazaH,31
Ekuegan,OgamingSC2,12
Ekuegan,emin190766,9
Ekuegan,Mendo,31
Ekuegan,otplol_,32
Ekuegan,Insomniac,11
LadyAhriadna,SolaryFortnite,14
LadyAhriadna,ESL_SC2,11
LadyAhriadna,Flanalistaa,10
LadyAhriadna,MissDoitBIG,8
LadyAhriadna,ogmeik,12
LadyAhriadna,Monstercat,9
LadyAhriadna,franchiseglobalart,12
LadyAhriadna,RelaxBeats,11
LadyAhriadna,Cedduzzo,12
LadyAhriadna,killercam1020,8
LadyAhriadna,Cesarvsc,10
LadyAhriadna,Alfie,13
LadyAhriadna,AlliedEsports,13
LadyAhriadna,UnRationaL,8
LadyAhriadna,elweroking,9
LadyAhriadna,KING_spb,12
LadyAhriadna,venruki,11
LadyAhriadna,PaladinAmber,10
LadyAhriadna,OnlyMXC,11
LadyAhriadna,DQA_TFT,10
LadyAhriadna,Bonjwa,12
LadyAhriadna,1DrakoNz,12
LadyAhriadna,Falcodrin,13
LadyAhriadna,allkeyshop_tv,12
LadyAhriadna,VELLOSO,9
LadyAhriadna,weathernewslive,9
LadyAhriadna,RocketBeansTV,11
LadyAhriadna,pulgaboy,10
LadyAhriadna,war10ck3d,9
LadyAhriadna,OgamingSC2,10
LadyAhriadna,TheRealzBlueWater,11
LadyAhriadna,emin190766,7
LadyAhriadna,dandogg9,11
LadyAhriadna,Abracadabra,11
LadyAhriadna,StreamerHouse,10
LadyAhriadna,Chap,13
LadyAhriadna,Insomniac,11
killercam1020,SolaryFortnite,12
killercam1020,ESL_SC2,12
killercam1020,MST3K,12
killercam1020,Flanalistaa,8
killercam1020,SirhcEz,9
killercam1020,MissDoitBIG,6
killercam1020,tetristhegrandmaster3,8
killercam1020,ogmeik,7
killercam1020,Monstercat,14
killercam1020,franchiseglobalart,9
killercam1020,sukidingels,10
killercam1020,RelaxBeats,11
killercam1020,wintergaming,8
killercam1020,Sloot,8
killercam1020,Cedduzzo,11
killercam1020,Metaphor,7
killercam1020,Cesarvsc,9
killercam1020,oTakuVision,7
killercam1020,AlliedEsports,11
killercam1020,Athena,10
killercam1020,drlee_kor,6
killercam1020,ElLeon,6
killercam1020,LiveCryptoTraders,5
killercam1020,iRiskpvp,6
killercam1020,TheAdapting,4
killercam1020,UnRationaL,8
killercam1020,elweroking,5
killercam1020,KING_spb,8
killercam1020,venruki,8
killercam1020,PaladinAmber,6
killercam1020,OnlyMXC,12
killercam1020,DQA_TFT,7
killercam1020,HisandHersLive,7
killercam1020,Co1azo,9
killercam1020,Bonjwa,9
killercam1020,1DrakoNz,11
killercam1020,Falcodrin,30
killercam1020,PAAStreaming,5
killercam1020,ThomeFN,12
killercam1020,allkeyshop_tv,14
killercam1020,VELLOSO,9
killercam1020,weathernewslive,11
killercam1020,c9judite,12
killercam1020,RocketBeansTV,11
killercam1020,pulgaboy,11
killercam1020,war10ck3d,8
killercam1020,SaltyBet,12
killercam1020,BTSBrasilTV,13
killercam1020,dmf_kyochan,9
killercam1020,OgamingSC2,12
killercam1020,cdewx,6
killercam1020,TrymacsKaktusKoenig,9
killercam1020,RiffTrax,13
killercam1020,TheRealzBlueWater,11
killercam1020,emin190766,9
killercam1020,dandogg9,13
killercam1020,muse_tw,10
killercam1020,ESAMarathon,12
killercam1020,Abracadabra,6
killercam1020,ds_lily,7
killercam1020,StreamerHouse,11
killercam1020,Ranger,9
killercam1020,its_WiKeD,7
killercam1020,Chap,9
killercam1020,Insomniac,12
slwalekoP,Surefour,40
slwalekoP,imaqtpie,24
slwalekoP,EsfandTV,122
Alfie,SolaryFortnite,12
Alfie,ESL_SC2,9
Alfie,Flanalistaa,9
Alfie,MissDoitBIG,8
Alfie,franchiseglobalart,10
Alfie,RelaxBeats,12
Alfie,Cedduzzo,10
Alfie,Metaphor,8
Alfie,AlliedEsports,12
Alfie,LiveCryptoTraders,9
Alfie,elweroking,7
Alfie,venruki,10
Alfie,PaladinAmber,9
Alfie,OnlyMXC,10
Alfie,DQA_TFT,10
Alfie,1DrakoNz,12
Alfie,Falcodrin,11
Alfie,allkeyshop_tv,11
Alfie,VELLOSO,7
Alfie,weathernewslive,8
Alfie,RocketBeansTV,10
Alfie,war10ck3d,7
Alfie,OgamingSC2,10
Alfie,TheRealzBlueWater,12
Alfie,emin190766,7
Alfie,dandogg9,10
Alfie,Abracadabra,10
Alfie,ds_lily,11
Alfie,Chap,12
Alfie,Insomniac,11
oTakuVision,ESL_SC2,8
oTakuVision,MissDoitBIG,8
oTakuVision,Monstercat,9
oTakuVision,RelaxBeats,7
oTakuVision,AlliedEsports,6
oTakuVision,iRiskpvp,7
oTakuVision,UnRationaL,9
oTakuVision,DQA_TFT,9
oTakuVision,allkeyshop_tv,6
oTakuVision,weathernewslive,8
oTakuVision,pulgaboy,9
oTakuVision,OgamingSC2,8
oTakuVision,TrymacsKaktusKoenig,5
oTakuVision,TheRealzBlueWater,7
oTakuVision,emin190766,8
oTakuVision,dandogg9,10
oTakuVision,Insomniac,9
AlliedEsports,ops1x,21
AlliedEsports,aircool,12
AlliedEsports,SolaryFortnite,18
AlliedEsports,SolaryHS,14
AlliedEsports,sees360,9
AlliedEsports,ESL_SC2,14
AlliedEsports,MST3K,13
AlliedEsports,Flanalistaa,12
AlliedEsports,nahzinhaa,12
AlliedEsports,SirhcEz,9
AlliedEsports,seucreysonreborn,12
AlliedEsports,MissDoitBIG,10
AlliedEsports,SilentSentry,13
AlliedEsports,tetristhegrandmaster3,10
AlliedEsports,ogmeik,9
AlliedEsports,abokyan,13
AlliedEsports,Monstercat,14
AlliedEsports,jmjdoc,10
AlliedEsports,franchiseglobalart,16
AlliedEsports,sukidingels,11
AlliedEsports,RelaxBeats,16
AlliedEsports,wintergaming,7
AlliedEsports,Sloot,12
AlliedEsports,Cedduzzo,17
AlliedEsports,Metaphor,9
AlliedEsports,Cesarvsc,11
AlliedEsports,Athena,13
AlliedEsports,q158688920,8
AlliedEsports,DutchsinseOfficial,10
AlliedEsports,pimpimenta,10
AlliedEsports,Keeoh,11
AlliedEsports,drlee_kor,7
AlliedEsports,ElLeon,10
AlliedEsports,Xaryu,13
AlliedEsports,LiveCryptoTraders,8
AlliedEsports,iRiskpvp,5
AlliedEsports,LAXHAWTHORN007,7
AlliedEsports,TheAdapting,4
AlliedEsports,HutchMF,11
AlliedEsports,UnRationaL,9
AlliedEsports,acro_land,11
AlliedEsports,elweroking,9
AlliedEsports,KING_spb,11
AlliedEsports,venruki,11
AlliedEsports,giganterichard,11
AlliedEsports,PaladinAmber,11
AlliedEsports,OnlyMXC,14
AlliedEsports,MywTheKing,10
AlliedEsports,MajinPhil,2
AlliedEsports,DQA_TFT,10
AlliedEsports,HisandHersLive,10
AlliedEsports,Co1azo,11
AlliedEsports,Bonjwa,14
AlliedEsports,1DrakoNz,16
AlliedEsports,Falcodrin,16
AlliedEsports,PAAStreaming,3
AlliedEsports,ThomeFN,14
AlliedEsports,allkeyshop_tv,17
AlliedEsports,VELLOSO,10
AlliedEsports,weathernewslive,12
AlliedEsports,Replays,12
AlliedEsports,c9judite,13
AlliedEsports,Xop0,13
AlliedEsports,RocketBeansTV,15
AlliedEsports,pulgaboy,15
AlliedEsports,war10ck3d,12
AlliedEsports,SaltyBet,14
AlliedEsports,BTSBrasilTV,19
AlliedEsports,dmf_kyochan,11
AlliedEsports,OgamingSC2,13
AlliedEsports,cdewx,7
AlliedEsports,TrymacsKaktusKoenig,10
AlliedEsports,RiffTrax,18
AlliedEsports,TheRealzBlueWater,18
AlliedEsports,emin190766,11
AlliedEsports,dandogg9,16
AlliedEsports,dasoku_aniki,12
AlliedEsports,Sommerset,17
AlliedEsports,muse_tw,14
AlliedEsports,DumbDog,11
AlliedEsports,TheRealMarzaa,16
AlliedEsports,ESAMarathon,13
AlliedEsports,Abracadabra,14
AlliedEsports,ds_lily,10
AlliedEsports,StreamerHouse,15
AlliedEsports,Ranger,14
AlliedEsports,actingliketommy,16
AlliedEsports,DrekzeNN,12
AlliedEsports,IKeepItTaco,10
AlliedEsports,its_WiKeD,10
AlliedEsports,Trick2g,10
AlliedEsports,Chap,11
AlliedEsports,Nokokopuffs,15
AlliedEsports,otplol_,16
AlliedEsports,Insomniac,14
Athena,SolaryFortnite,12
Athena,ESL_SC2,11
Athena,MST3K,12
Athena,Flanalistaa,10
Athena,MissDoitBIG,8
Athena,tetristhegrandmaster3,10
Athena,Monstercat,13
Athena,franchiseglobalart,10
Athena,RelaxBeats,14
Athena,wintergaming,9
Athena,Cedduzzo,12
Athena,drlee_kor,6
Athena,ElLeon,8
Athena,LiveCryptoTraders,7
Athena,UnRationaL,9
Athena,OnlyMXC,13
Athena,HisandHersLive,10
Athena,Co1azo,14
Athena,1DrakoNz,13
Athena,Falcodrin,12
Athena,ThomeFN,12
Athena,allkeyshop_tv,13
Athena,weathernewslive,11
Athena,Replays,11
Athena,c9judite,12
Athena,RocketBeansTV,13
Athena,pulgaboy,12
Athena,war10ck3d,10
Athena,OgamingSC2,11
Athena,TrymacsKaktusKoenig,7
Athena,RiffTrax,13
Athena,TheRealzBlueWater,11
Athena,emin190766,9
Athena,dandogg9,13
Athena,ESAMarathon,13
Athena,Abracadabra,9
Athena,StreamerHouse,12
Athena,its_WiKeD,10
Athena,Insomniac,13
DutchsinseOfficial,Monstercat,11
DutchsinseOfficial,RelaxBeats,11
DutchsinseOfficial,allkeyshop_tv,9
DutchsinseOfficial,weathernewslive,10
DutchsinseOfficial,war10ck3d,10
DutchsinseOfficial,emin190766,9
BigEx,dandogg9,140
Keeoh,MissDoitBIG,13
Keeoh,allkeyshop_tv,10
Keeoh,OgamingSC2,11
Keeoh,dandogg9,13
Keeoh,actingliketommy,16
Keeoh,Insomniac,12
ElLeon,SolaryFortnite,8
ElLeon,ESL_SC2,8
ElLeon,Flanalistaa,6
ElLeon,MissDoitBIG,9
ElLeon,tetristhegrandmaster3,8
ElLeon,Monstercat,9
ElLeon,franchiseglobalart,8
ElLeon,RelaxBeats,10
ElLeon,Cedduzzo,8
ElLeon,Cesarvsc,9
ElLeon,LiveCryptoTraders,5
ElLeon,iRiskpvp,6
ElLeon,UnRationaL,9
ElLeon,venruki,9
ElLeon,PaladinAmber,6
ElLeon,OnlyMXC,7
ElLeon,DQA_TFT,10
ElLeon,HisandHersLive,8
ElLeon,Bonjwa,9
ElLeon,1DrakoNz,10
ElLeon,Falcodrin,9
ElLeon,allkeyshop_tv,9
ElLeon,weathernewslive,8
ElLeon,Replays,9
ElLeon,pulgaboy,10
ElLeon,war10ck3d,7
ElLeon,OgamingSC2,9
ElLeon,cdewx,5
ElLeon,TheRealzBlueWater,6
ElLeon,emin190766,7
ElLeon,dandogg9,10
ElLeon,Abracadabra,8
ElLeon,ds_lily,8
ElLeon,StreamerHouse,8
ElLeon,its_WiKeD,8
ElLeon,Chap,10
ElLeon,Insomniac,10
AlpTV,AlpTV,0
LiveCryptoTraders,SolaryFortnite,8
LiveCryptoTraders,ESL_SC2,7
LiveCryptoTraders,Flanalistaa,4
LiveCryptoTraders,SirhcEz,3
LiveCryptoTraders,MissDoitBIG,6
LiveCryptoTraders,tetristhegrandmaster3,6
LiveCryptoTraders,ogmeik,3
LiveCryptoTraders,Monstercat,8
LiveCryptoTraders,franchiseglobalart,7
LiveCryptoTraders,RelaxBeats,10
LiveCryptoTraders,Sloot,6
LiveCryptoTraders,Cedduzzo,8
LiveCryptoTraders,Cesarvsc,7
LiveCryptoTraders,drlee_kor,5
LiveCryptoTraders,iRiskpvp,3
LiveCryptoTraders,TheAdapting,3
LiveCryptoTraders,UnRationaL,5
LiveCryptoTraders,elweroking,4
LiveCryptoTraders,venruki,7
LiveCryptoTraders,PaladinAmber,4
LiveCryptoTraders,OnlyMXC,7
LiveCryptoTraders,DQA_TFT,5
LiveCryptoTraders,1DrakoNz,8
LiveCryptoTraders,Falcodrin,8
LiveCryptoTraders,ThomeFN,10
LiveCryptoTraders,allkeyshop_tv,9
LiveCryptoTraders,VELLOSO,5
LiveCryptoTraders,weathernewslive,7
LiveCryptoTraders,c9judite,8
LiveCryptoTraders,RocketBeansTV,7
LiveCryptoTraders,pulgaboy,8
LiveCryptoTraders,war10ck3d,6
LiveCryptoTraders,OgamingSC2,8
LiveCryptoTraders,TrymacsKaktusKoenig,5
LiveCryptoTraders,TheRealzBlueWater,6
LiveCryptoTraders,emin190766,8
LiveCryptoTraders,dandogg9,7
LiveCryptoTraders,muse_tw,8
LiveCryptoTraders,Abracadabra,5
LiveCryptoTraders,ds_lily,6
LiveCryptoTraders,StreamerHouse,8
LiveCryptoTraders,its_WiKeD,5
LiveCryptoTraders,Chap,7
LiveCryptoTraders,Insomniac,9
LAXHAWTHORN007,MissDoitBIG,9
LAXHAWTHORN007,Monstercat,7
LAXHAWTHORN007,RelaxBeats,8
LAXHAWTHORN007,DQA_TFT,9
LAXHAWTHORN007,HisandHersLive,9
LAXHAWTHORN007,allkeyshop_tv,6
LAXHAWTHORN007,weathernewslive,6
LAXHAWTHORN007,Replays,9
LAXHAWTHORN007,OgamingSC2,7
LAXHAWTHORN007,emin190766,6
LAXHAWTHORN007,dandogg9,10
LAXHAWTHORN007,Abracadabra,6
LAXHAWTHORN007,its_WiKeD,8
LAXHAWTHORN007,Chap,10
LAXHAWTHORN007,Insomniac,8
TheAdapting,SolaryFortnite,6
TheAdapting,ESL_SC2,6
TheAdapting,Flanalistaa,4
TheAdapting,SirhcEz,5
TheAdapting,MissDoitBIG,4
TheAdapting,Monstercat,5
TheAdapting,RelaxBeats,4
TheAdapting,Metaphor,4
TheAdapting,iRiskpvp,4
TheAdapting,UnRationaL,3
TheAdapting,elweroking,3
TheAdapting,venruki,5
TheAdapting,DQA_TFT,5
TheAdapting,PAAStreaming,2
TheAdapting,allkeyshop_tv,4
TheAdapting,VELLOSO,3
TheAdapting,weathernewslive,5
TheAdapting,pulgaboy,5
TheAdapting,OgamingSC2,5
TheAdapting,TrymacsKaktusKoenig,3
TheAdapting,TheRealzBlueWater,4
TheAdapting,emin190766,5
TheAdapting,dandogg9,7
TheAdapting,ds_lily,6
TheAdapting,StreamerHouse,6
TheAdapting,its_WiKeD,4
TheAdapting,Insomniac,6
spoonkid,spoonkid,0
SofiKimmy,SofiKimmy,0
elweroking,SolaryFortnite,8
elweroking,ESL_SC2,7
elweroking,Flanalistaa,8
elweroking,MissDoitBIG,6
elweroking,ogmeik,7
elweroking,Monstercat,6
elweroking,jmjdoc,7
elweroking,franchiseglobalart,8
elweroking,RelaxBeats,7
elweroking,Sloot,7
elweroking,Cedduzzo,8
elweroking,Metaphor,5
elweroking,Cesarvsc,7
elweroking,pimpimenta,7
elweroking,drlee_kor,3
elweroking,UnRationaL,5
elweroking,acro_land,9
elweroking,KING_spb,8
elweroking,venruki,9
elweroking,PaladinAmber,8
elweroking,OnlyMXC,5
elweroking,Bonjwa,7
elweroking,1DrakoNz,8
elweroking,Falcodrin,6
elweroking,PAAStreaming,3
elweroking,allkeyshop_tv,7
elweroking,VELLOSO,7
elweroking,weathernewslive,5
elweroking,Replays,7
elweroking,war10ck3d,5
elweroking,OgamingSC2,6
elweroking,TrymacsKaktusKoenig,4
elweroking,RiffTrax,10
elweroking,TheRealzBlueWater,9
elweroking,emin190766,5
elweroking,dandogg9,8
elweroking,Abracadabra,7
elweroking,StreamerHouse,6
elweroking,its_WiKeD,5
elweroking,Insomniac,5
DubDot,DubDot,0
venruki,SolaryFortnite,10
venruki,ESL_SC2,13
venruki,MST3K,10
venruki,Flanalistaa,8
venruki,SirhcEz,7
venruki,MissDoitBIG,11
venruki,tetristhegrandmaster3,9
venruki,ogmeik,7
venruki,abokyan,13
venruki,Monstercat,13
venruki,franchiseglobalart,10
venruki,sukidingels,11
venruki,RelaxBeats,13
venruki,wintergaming,8
venruki,Sloot,13
venruki,Cedduzzo,10
venruki,Cesarvsc,10
venruki,pimpimenta,10
venruki,Xaryu,28
venruki,UnRationaL,9
venruki,KING_spb,10
venruki,PaladinAmber,7
venruki,OnlyMXC,9
venruki,DQA_TFT,13
venruki,HisandHersLive,10
venruki,Bonjwa,10
venruki,1DrakoNz,11
venruki,Falcodrin,10
venruki,ThomeFN,12
venruki,allkeyshop_tv,9
venruki,VELLOSO,6
venruki,weathernewslive,10
venruki,Replays,10
venruki,Xop0,13
venruki,RocketBeansTV,9
venruki,pulgaboy,12
venruki,war10ck3d,9
venruki,dmf_kyochan,12
venruki,OgamingSC2,11
venruki,cdewx,10
venruki,TrymacsKaktusKoenig,5
venruki,RiffTrax,12
venruki,TheRealzBlueWater,9
venruki,emin190766,12
venruki,dandogg9,14
venruki,muse_tw,11
venruki,ESAMarathon,11
venruki,Abracadabra,8
venruki,ds_lily,12
venruki,StreamerHouse,10
venruki,actingliketommy,12
venruki,its_WiKeD,10
venruki,Pikabooirl,21
venruki,Chap,13
venruki,Insomniac,11
PaladinAmber,SolaryFortnite,13
PaladinAmber,ESL_SC2,7
PaladinAmber,MST3K,9
PaladinAmber,Flanalistaa,10
PaladinAmber,MissDoitBIG,7
PaladinAmber,SilentSentry,14
PaladinAmber,ogmeik,6
PaladinAmber,Monstercat,9
PaladinAmber,jmjdoc,11
PaladinAmber,franchiseglobalart,10
PaladinAmber,RelaxBeats,10
PaladinAmber,Sloot,8
PaladinAmber,Cedduzzo,8
PaladinAmber,Metaphor,9
PaladinAmber,Cesarvsc,10
PaladinAmber,pimpimenta,8
PaladinAmber,drlee_kor,4
PaladinAmber,iRiskpvp,6
PaladinAmber,HutchMF,13
PaladinAmber,UnRationaL,7
PaladinAmber,acro_land,11
PaladinAmber,KING_spb,9
PaladinAmber,OnlyMXC,8
PaladinAmber,DQA_TFT,8
PaladinAmber,HisandHersLive,9
PaladinAmber,Bonjwa,9
PaladinAmber,1DrakoNz,10
PaladinAmber,Falcodrin,9
PaladinAmber,allkeyshop_tv,11
PaladinAmber,VELLOSO,7
PaladinAmber,weathernewslive,8
PaladinAmber,Replays,10
PaladinAmber,RocketBeansTV,10
PaladinAmber,pulgaboy,9
PaladinAmber,war10ck3d,7
PaladinAmber,OgamingSC2,7
PaladinAmber,cdewx,5
PaladinAmber,TrymacsKaktusKoenig,5
PaladinAmber,TheRealzBlueWater,11
PaladinAmber,emin190766,6
PaladinAmber,dandogg9,9
PaladinAmber,muse_tw,9
PaladinAmber,Abracadabra,11
PaladinAmber,ds_lily,8
PaladinAmber,StreamerHouse,9
PaladinAmber,its_WiKeD,9
PaladinAmber,Chap,9
PaladinAmber,Insomniac,10
Preachlfw,ESL_SC2,31
Preachlfw,otplol_,31
MajinPhil,allkeyshop_tv,2
Euriece,Euriece,0
HisandHersLive,SolaryFortnite,11
HisandHersLive,ESL_SC2,11
HisandHersLive,Flanalistaa,8
HisandHersLive,MissDoitBIG,11
HisandHersLive,tetristhegrandmaster3,9
HisandHersLive,Monstercat,11
HisandHersLive,franchiseglobalart,10
HisandHersLive,RelaxBeats,10
HisandHersLive,Sloot,10
HisandHersLive,Cedduzzo,10
HisandHersLive,Cesarvsc,11
HisandHersLive,pimpimenta,11
HisandHersLive,UnRationaL,8
HisandHersLive,OnlyMXC,9
HisandHersLive,DQA_TFT,11
HisandHersLive,Co1azo,12
HisandHersLive,Falcodrin,9
HisandHersLive,ThomeFN,11
HisandHersLive,allkeyshop_tv,10
HisandHersLive,VELLOSO,7
HisandHersLive,weathernewslive,11
HisandHersLive,Replays,12
HisandHersLive,pulgaboy,11
HisandHersLive,war10ck3d,7
HisandHersLive,dmf_kyochan,12
HisandHersLive,OgamingSC2,11
HisandHersLive,TheRealzBlueWater,8
HisandHersLive,emin190766,8
HisandHersLive,dandogg9,13
HisandHersLive,ESAMarathon,11
HisandHersLive,Abracadabra,10
HisandHersLive,ds_lily,12
HisandHersLive,StreamerHouse,9
HisandHersLive,actingliketommy,13
HisandHersLive,its_WiKeD,14
HisandHersLive,Trick2g,14
HisandHersLive,Chap,13
HisandHersLive,Nokokopuffs,17
HisandHersLive,Insomniac,12
Bonjwa,SolaryFortnite,14
Bonjwa,ESL_SC2,11
Bonjwa,Flanalistaa,9
Bonjwa,MissDoitBIG,10
Bonjwa,tetristhegrandmaster3,10
Bonjwa,ogmeik,9
Bonjwa,Monstercat,13
Bonjwa,jmjdoc,10
Bonjwa,franchiseglobalart,14
Bonjwa,sukidingels,15
Bonjwa,RelaxBeats,11
Bonjwa,Sloot,13
Bonjwa,Cedduzzo,12
Bonjwa,Cesarvsc,11
Bonjwa,pimpimenta,10
Bonjwa,HutchMF,12
Bonjwa,UnRationaL,8
Bonjwa,KING_spb,11
Bonjwa,OnlyMXC,12
Bonjwa,DQA_TFT,9
Bonjwa,1DrakoNz,12
Bonjwa,Falcodrin,14
Bonjwa,ThomeFN,11
Bonjwa,allkeyshop_tv,16
Bonjwa,VELLOSO,8
Bonjwa,weathernewslive,11
Bonjwa,Replays,13
Bonjwa,RocketBeansTV,24
Bonjwa,pulgaboy,11
Bonjwa,war10ck3d,10
Bonjwa,BTSBrasilTV,14
Bonjwa,OgamingSC2,10
Bonjwa,TrymacsKaktusKoenig,7
Bonjwa,RiffTrax,13
Bonjwa,TheRealzBlueWater,12
Bonjwa,emin190766,8
Bonjwa,dandogg9,13
Bonjwa,muse_tw,13
Bonjwa,ESAMarathon,12
Bonjwa,Abracadabra,11
Bonjwa,StreamerHouse,11
Bonjwa,its_WiKeD,10
Bonjwa,Insomniac,10
boxbox,yvonnie,152
boxbox,lilypichu,405
boxbox,Scarra,165
boxbox,Masayoshi,159
boxbox,QuarterJade,142
boxbox,peterparkTV,131
TeeGrizzley,TeeGrizzley,0
JohnPitterTV,1DrakoNz,58
JohnPitterTV,mch_AGG,117
JohnPitterTV,ThomeFN,65
JohnPitterTV,Gaules,274
chessbrah,chessbrah,0
pijack11,pimpimenta,26
pijack11,c9judite,21
pijack11,imDBRAZ,34
PAAStreaming,ESL_SC2,4
PAAStreaming,SirhcEz,4
PAAStreaming,MissDoitBIG,2
PAAStreaming,ogmeik,3
PAAStreaming,Monstercat,4
PAAStreaming,Cesarvsc,4
PAAStreaming,iRiskpvp,4
PAAStreaming,UnRationaL,4
PAAStreaming,allkeyshop_tv,4
PAAStreaming,VELLOSO,4
PAAStreaming,weathernewslive,3
PAAStreaming,OgamingSC2,4
PAAStreaming,cdewx,3
PAAStreaming,TrymacsKaktusKoenig,2
PAAStreaming,TheRealzBlueWater,3
PAAStreaming,emin190766,3
PAAStreaming,dandogg9,5
PAAStreaming,its_WiKeD,4
BarbarousKing,GrandPOObear,43
naseongkim,naseongkim,0
RakanooLive,RakanooLive,0
Staryuuki,Mayichi,92
Staryuuki,iaaraS2,157
Move_Mind,ESL_SC2,32
goncho,okyyy,133
Bugha,ops1x,44
Bugha,ESL_SC2,30
Bugha,Mongraal,106
lilypichu,yvonnie,322
lilypichu,Scarra,274
lilypichu,Masayoshi,302
lilypichu,QuarterJade,390
lilypichu,peterparkTV,306
lilypichu,ludwig,341
imaqtpie,sees360,28
imaqtpie,Alinity,42
imaqtpie,Surefour,52
imaqtpie,franchiseglobalart,27
imaqtpie,DougisRaw,31
imaqtpie,q158688920,28
imaqtpie,CDNThe3rd,32
imaqtpie,Scarra,49
imaqtpie,BobbyPoffGaming,28
imaqtpie,BarcaGamer,31
imaqtpie,chocoTaco,33
imaqtpie,RiffTrax,30
imaqtpie,TheRealzBlueWater,29
ThomeFN,ops1x,17
ThomeFN,SolaryFortnite,18
ThomeFN,ESL_SC2,15
ThomeFN,MST3K,15
ThomeFN,Flanalistaa,9
ThomeFN,nahzinhaa,62
ThomeFN,MissDoitBIG,11
ThomeFN,tetristhegrandmaster3,14
ThomeFN,ogmeik,9
ThomeFN,Monstercat,19
ThomeFN,franchiseglobalart,13
ThomeFN,sukidingels,16
ThomeFN,RelaxBeats,15
ThomeFN,Cedduzzo,14
ThomeFN,Cesarvsc,17
ThomeFN,pimpimenta,15
ThomeFN,iRiskpvp,9
ThomeFN,UnRationaL,11
ThomeFN,giganterichard,13
ThomeFN,OnlyMXC,15
ThomeFN,DQA_TFT,11
ThomeFN,Co1azo,13
ThomeFN,1DrakoNz,174
ThomeFN,Falcodrin,16
ThomeFN,SkipNhO,71
ThomeFN,mch_AGG,137
ThomeFN,allkeyshop_tv,19
ThomeFN,VELLOSO,38
ThomeFN,weathernewslive,21
ThomeFN,Replays,12
ThomeFN,c9judite,51
ThomeFN,Xop0,18
ThomeFN,RocketBeansTV,14
ThomeFN,pulgaboy,113
ThomeFN,war10ck3d,9
ThomeFN,SaltyBet,15
ThomeFN,BTSBrasilTV,14
ThomeFN,dmf_kyochan,16
ThomeFN,OgamingSC2,17
ThomeFN,TrymacsKaktusKoenig,8
ThomeFN,RiffTrax,16
ThomeFN,TheRealzBlueWater,11
ThomeFN,emin190766,11
ThomeFN,dandogg9,16
ThomeFN,oestagiario,53
ThomeFN,muse_tw,17
ThomeFN,ESAMarathon,13
ThomeFN,Abracadabra,11
ThomeFN,ds_lily,12
ThomeFN,StreamerHouse,13
ThomeFN,Ranger,13
ThomeFN,actingliketommy,14
ThomeFN,its_WiKeD,14
ThomeFN,Chap,14
ThomeFN,Gaules,176
ThomeFN,Insomniac,18
aleks,Ramee,156
aleks,AnthonyZ,107
aleks,Biotoxz_,74
aleks,Ssaab,273
aleks,bananabrea,64
VELLOSO,SolaryFortnite,11
VELLOSO,ESL_SC2,8
VELLOSO,MST3K,7
VELLOSO,Flanalistaa,6
VELLOSO,nahzinhaa,26
VELLOSO,SirhcEz,4
